# toolchain	target	path	line	column	declaration_context	diagnostic_group	normalized_diagnostic_stem	source_context_hash
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/CallbackBox.swift	80	9	var opaquePointer: UnsafeMutableRawPointer {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	f911522986326666
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/EventLoop.swift	11	26	let result = wl_display_flush(display)	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	7b2703cd147c16cd
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/EventLoop.swift	27	19	let savedErrno = errno	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	724a9aee5218316a
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/EventLoop.swift	32	12	package static func readEvents(display: OpaquePointer) throws(RuntimeError) {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	6b76ae0a2da9e8d1
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/EventLoop.swift	33	19	package static func readEvents(display: OpaquePointer) throws(RuntimeError) {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	05f9ada1c7caf24a
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/EventLoop.swift	38	9	package static func cancelRead(display: OpaquePointer) {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	b72ef3a2a31b741a
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/EventLoop.swift	6	9	package static func fileDescriptor(display: OpaquePointer) -> CInt {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	b7b3df196eb21f35
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/QueueEventLoop.swift	100	9	func cancelRead() {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	507448c9c0180cd8
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/QueueEventLoop.swift	107	9	func pollFileDescriptors(	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	5897eb2f5c65a26c
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/QueueEventLoop.swift	108	13	func pollFileDescriptors(	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	0e204438f36cb06e
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/QueueEventLoop.swift	11	19	let result = swl_display_dispatch_event_queue_pending(display, eventQueue)	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	02434fe059e0a70b
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/QueueEventLoop.swift	21	22	let result = swl_display_prepare_read_event_queue(display, eventQueue)	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	202495df06b4b14d
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/QueueEventLoop.swift	31	15	let savedErrno = errno	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	39c1a6dfb4de718d
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/QueueEventLoop.swift	39	9	package static func pumpOnce(	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	85a588e5d671f50e
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/QueueEventLoop.swift	52	9	package static func pumpOnce(	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	4f7ff5bdb1bd8fbd
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/QueueEventLoop.swift	66	13	package static func run(	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	f6cea2ca7d16ab7b
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/QueueEventLoop.swift	75	16	private struct RawQueueEventLoopSource: QueueEventLoopSource {	StrictMemorySafety	struct '<value>' has storage involving unsafe types [#StrictMemorySafety]	bb173effd25ac301
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/QueueEventLoop.swift	80	9	func dispatchPending() throws(RuntimeError) -> Int32 {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	63c68e5453ede68f
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/QueueEventLoop.swift	84	9	func prepareRead() throws(RuntimeError) -> Bool {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	ea28e774df400d6a
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/QueueEventLoop.swift	88	9	func flush() throws(RuntimeError) -> Bool {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	77c3c169dc3e122c
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/QueueEventLoop.swift	9	22	let result = swl_display_dispatch_event_queue_pending(display, eventQueue)	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	c74e4cc7713c97d0
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/QueueEventLoop.swift	92	9	func fileDescriptor() throws(RuntimeError) -> CInt {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	18713a1399f31bed
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/QueueEventLoop.swift	96	9	func readEvents() throws(RuntimeError) {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	2bcf34f62d70d0ec
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawBorrowedBuffer.swift	1	16	package struct RawBorrowedBuffer: Equatable {	StrictMemorySafety	struct '<value>' has storage involving unsafe types [#StrictMemorySafety]	9a986ee17ca3bbd7
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawBorrowedBuffer.swift	5	9	package init(pointer bufferPointer: OpaquePointer) {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	606a8c438680eba0
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawCompositor.swift	17	13	private var isDestroyed = false	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	4d3ee5747461e6ae
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawCompositor.swift	19	13	private var isDestroyed = false	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	c018d8b27082bf8e
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawCompositor.swift	27	29	public func createSurface() throws -> RawSurface {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	4a9d95ff6b94197c
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawCompositor.swift	31	16	public func createSurface() throws -> RawSurface {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	a98e32a6f814f724
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawCompositor.swift	38	9	func destroy() {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	59324ca76d59f5ae
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawCompositor.swift	4	20	public final class RawCompositor {	StrictMemorySafety	class '<value>' has storage involving unsafe types [#StrictMemorySafety]	6cd526764a8150ac
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplay.swift	13	9	public let metadata: RawProxyMetadata	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	04c10434a26558c3
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplay.swift	3	20	public final class RawDisplay: CustomStringConvertible {	StrictMemorySafety	class '<value>' has storage involving unsafe types [#StrictMemorySafety]	c0a1e1946646fe5a
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection+EventLoop.swift	100	17	let boundedRemaining = Int32(min(remainingMilliseconds, Int64(Int32.max)))	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	683eda536c8d4a53
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection+EventLoop.swift	110	36	private func createDisplayWrapperOnEventQueue() throws -> OpaquePointer {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	077df6f5d13bb979
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection+EventLoop.swift	113	9	private func createDisplayWrapperOnEventQueue() throws -> OpaquePointer {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	5da2c409fd9ef0b4
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection+EventLoop.swift	114	16	private func createDisplayWrapperOnEventQueue() throws -> OpaquePointer {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	76399328f2f7470d
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection+EventLoop.swift	12	16	package func dispatchPendingEvents() throws -> Int32 {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	fb93051515eff8cf
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection+EventLoop.swift	20	16	package func prepareReadEvents() throws -> Bool {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	47f2660e4617a1ec
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection+EventLoop.swift	28	16	package func flushForExternalEventLoop() throws -> Bool {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	c41d4b278d55a888
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection+EventLoop.swift	33	9	package func readEvents() throws {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	74031e18f2b909df
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection+EventLoop.swift	38	9	package func cancelReadEvents() {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	611b63545b0124b2
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection+EventLoop.swift	47	9	package func pumpEvents(	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	c338db6bda02a166
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection+EventLoop.swift	7	16	package var eventLoopFileDescriptor: CInt {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	a8ed95621f04cd69
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection+EventLoop.swift	71	30	let wrappedDisplay = try createDisplayWrapperOnEventQueue()	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	2bea988bbe271762
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection+EventLoop.swift	72	34	let wrappedDisplay = try createDisplayWrapperOnEventQueue()	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	f35b9e609d094bc0
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection+EventLoop.swift	73	13	let wrappedDisplay = try createDisplayWrapperOnEventQueue()	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	7164abfcc34128ac
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection+EventLoop.swift	76	9	let wrappedDisplay = try createDisplayWrapperOnEventQueue()	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	e0a6fd94674b49cc
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection+EventLoop.swift	78	17	let wrappedDisplay = try createDisplayWrapperOnEventQueue()	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	ab2ef60f07ffc1eb
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection+EventLoop.swift	80	13	let wrappedDisplay = try createDisplayWrapperOnEventQueue()	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	4d08b70131308279
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection+EventLoop.swift	86	28	let registration = try FrameCallbackRegistration(	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	7dc4adf09f0e3cfd
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection+PointerCursor.swift	23	16	package func setPointerCursor(	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	ce8cffe8abf40b86
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection.swift	100	33	let registryResources = try createRegistryResources(	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	7d295f78f3fa7ef8
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection.swift	132	42	let adoptedRegistryPointer = try eventQueue.assertedProxy(	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	6abb0858df6ab06d
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection.swift	137	13	let adoptedRegistryPointer = try eventQueue.assertedProxy(	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	565175bad81cd4b3
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection.swift	138	28	let registry = RawRegistry(	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	1bb56951b5d4fc55
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection.swift	150	13	let registry = RawRegistry(	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	1eb385d5968d3faf
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection.swift	152	13	let registry = RawRegistry(	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	e63fac250e33fc6b
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection.swift	185	9	public func pumpEvents(timeoutMilliseconds: Int32 = -1) throws {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	61582836fde10862
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection.swift	210	9	public func runEventLoop(while shouldContinue: () -> Bool) throws {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	93f34649e7095e32
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection.swift	221	9	public func runEventLoop(while shouldContinue: () -> Bool) throws {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	c9fbd22748864583
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection.swift	223	9	public func runEventLoop(while shouldContinue: () -> Bool) throws {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	b58313c96ea74453
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection.swift	255	19	let reg = registry.opaquePointer	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	b725616814ff8125
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection.swift	257	33	let compositorWrapper = try bindCompositor(	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	eedceabc71d7ae6f
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection.swift	262	19	let shm = try bindSharedMemory(	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	6277ad578f86002f
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection.swift	268	25	let xdgWmBase = try bindXDGWMBase(	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	208b457c95b2e893
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection.swift	275	28	let seatRegistry = try bindSeatRegistry(	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	469cadafc954d620
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection.swift	328	25	private func bindSharedMemory(	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	5a4b2bea76aa33c7
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection.swift	334	20	private func bindSharedMemory(	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	4812183348e15e28
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection.swift	347	30	let compositor = swl_registry_bind_wl_compositor(	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	7f581be3be9b4dc6
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection.swift	356	16	let compositor = swl_registry_bind_wl_compositor(	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	b2c770d5c39c49d1
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection.swift	371	29	let xdgWmBase = swl_registry_bind_xdg_wm_base(	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	11b92b7e19204ea2
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection.swift	383	20	let xdgWmBase = swl_registry_bind_xdg_wm_base(	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	18e9f01dc512f1f5
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection.swift	401	28	let seatRegistry = SeatRegistry(	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	c1fe4fd8fc15a41e
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection.swift	73	36	package static func connect(	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	f525642a0d6b641a
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection.swift	73	26	let rawDisplay = RawDisplay(	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	5741404e88e709d9
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection.swift	79	39	let rawDisplay = RawDisplay(	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	06c2c3127558d1e1
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection.swift	80	13	let rawDisplay = RawDisplay(	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	5d8f03dbd507ac89
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection.swift	83	29	let rawEventQueue = RawEventQueue(opaquePointer: eventQueuePointer)	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	2e827e0db7be99f7
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection.swift	85	36	let rawEventQueue = RawEventQueue(opaquePointer: eventQueuePointer)	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	18b490d10db1d760
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection.swift	87	13	let rawEventQueue = RawEventQueue(opaquePointer: eventQueuePointer)	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	124ba596dcfa5aae
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection.swift	90	9	let rawEventQueue = RawEventQueue(opaquePointer: eventQueuePointer)	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	9559b9d08edd7a39
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection.swift	92	37	let rawEventQueue = RawEventQueue(opaquePointer: eventQueuePointer)	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	9d49a19ff3ce8112
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection.swift	93	13	let rawEventQueue = RawEventQueue(opaquePointer: eventQueuePointer)	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	8d973967b6b49dfc
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection.swift	95	13	let rawEventQueue = RawEventQueue(opaquePointer: eventQueuePointer)	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	ad06a1908a2d19a0
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawDisplayConnection.swift	98	9	let rawEventQueue = RawEventQueue(opaquePointer: eventQueuePointer)	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	71f1656929055c93
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawEventQueue.swift	14	9	func destroy() {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	9c6778ae9bf720eb
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawEventQueue.swift	22	9	package var description: String {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	eea7556851a919a8
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawEventQueue.swift	3	21	package final class RawEventQueue: CustomStringConvertible {	StrictMemorySafety	class '<value>' has storage involving unsafe types [#StrictMemorySafety]	c9710a338e55236a
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawEventQueue.swift	8	9	package init(opaquePointer eventQueuePointer: OpaquePointer) {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	c46c8ad738166741
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawFileDescriptor.swift	21	18	let fd = name.withCString { namePointer in	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	ec25230d63c07b1e
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawFileDescriptor.swift	22	13	let fd = name.withCString { namePointer in	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	7ecc5c5868825d91
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawFrameCallback.swift	10	9	static var live: WaylandCallbackOperations {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	a5adf51e5fc884b7
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawFrameCallback.swift	102	24	let callback = pointer	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	a4e46b26fbc3c255
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawFrameCallback.swift	103	9	let callback = pointer	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	9dc3485bab5f1de5
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawFrameCallback.swift	105	9	let callback = pointer	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	39a70f6c681fba41
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawFrameCallback.swift	106	16	let callback = pointer	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	ba0d15410221f44f
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawFrameCallback.swift	107	13	let callback = pointer	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	fedc99907a27fef4
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawFrameCallback.swift	125	24	let newState = WaylandCallbackRegistrationState(	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	7892ba617def4188
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawFrameCallback.swift	24	13	final class WaylandCallbackRegistrationState {	StrictMemorySafety	class '<value>' has storage involving unsafe types [#StrictMemorySafety]	0c6655798d1fa0f7
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawFrameCallback.swift	30	40	private lazy var listenerStorage = CListenerStorage(	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	fd4c8b95ae99e50f
swift-6.3.1	WaylandRaw	Sources/WaylandRaw/RawFrameCallback.swift	37	9	private var callbacks: UnsafeMutablePointer<swl_callback_listener_callbacks> {	StrictMemorySafety	expression uses unsafe constructs but is not marked with '<value>' [#StrictMemorySafety]	91faa304728e886d
